ProductID,ProductName,Category,SubCategory,Brand,CostPrice
686,Carter Kids Model-686,Fashion,Kids,Carter,43184.02
1069,Wildcraft Outdoor Model-1069,Sports,Outdoor,Wildcraft,10025.19
30,Apple Smartphones Model-30,Electronics,Smartphones,Apple,8016.6
2387,Duroflex Decor,,Decor,Duroflex,23129.12
402,Wildcraft Outdoor Model-402,Sports,Outdoor,Wildcraft,17274.06
1508,Puma Men Model-1508,Fashion,Men,Puma,49529.4
227,Reebok Fitness Model-227,Sports,Fitness,Reebok,11498.25
34,Hopscotch Kids Model-34,Fashion,Kids,Hopscotch,37262.94
1040,Yonex Indoor Model-1040,Sports,Indoor,Yonex,4355.56
180,Pigeon Kitchen Model-180,Home,Kitchen,Pigeon,5837.13
1615,OnePlus Smartphones Model-1615,Electronics,Smartphones,OnePlus,30892.49
1995,Carter Kids Model-1995,Fashion,Kids,Carter,2546.7
396,Prestige Kitchen Model-396,Home,Kitchen,Prestige,16688.48
548,Sony Accessories Model-548,Electronics,Accessories,Sony,20762.44
602,Dell Laptops Model-602,Electronics,Laptops,Dell,7733.26
1263,Puma Men Model-1263,Fashion,Men,Puma,26361.69
1980,Ikea Furniture Model-1980,Home,Furniture,Ikea,37311.46
175,Wildcraft Outdoor Model-175,Sports,Outdoor,Wildcraft,12363.82
384,HomeCentre Decor Model-384,Home,Decor,HomeCentre,8060.81
1786,HomeCentre Decor Model-1786,Home,Decor,HomeCentre,25622.12
2271,,Fashion,Women,H&M,
1716,Prestige Kitchen Model-1716,Home,Kitchen,Prestige,34884.07
790,Cosco Indoor Model-790,Sports,Indoor,Cosco,9871.54
1060,Puma Men Model-1060,Fashion,Men,Puma,37808.46
905,Levis Women Model-905,Fashion,Women,Levis,42004.55
1865,Cosco Indoor Model-1865,Sports,Indoor,Cosco,13086.07
1448,Duroflex Decor Model-1448,Home,Decor,Duroflex,30650.66
PROD###,H&M Women,Fashion,Women,INVALID_BRAND,32428.38
718,Quechua Outdoor Model-718,Sports,Outdoor,Quechua,25411.57
2309,,,Decor,HomeCentre,39280.63
524,HomeCentre Decor Model-524,Home,Decor,HomeCentre,47268.09
342,Levis Women Model-342,Fashion,Women,Levis,38620.35
589,Godrej Furniture Model-589,Home,Furniture,Godrej,6175.74
3664,Zara Women,Fashion,@@@,Zara,FREE
1792,H&M Women Model-1792,Fashion,Women,H&M,16132.54
1158,Adidas Men Model-1158,Fashion,Men,Adidas,40396.88
2137,Ikea Furniture,Home,INVALID_SUB,Ikea,13530.87
951,Nike Fitness Model-951,Sports,Fitness,Nike,34725.54
1770,Quechua Outdoor Model-1770,Sports,Outdoor,Quechua,5628.13
138,Hopscotch Kids Model-138,Fashion,Kids,Hopscotch,15683.11
2166,Carter Kids,,Kids,Carter,46593.12
1771,Hopscotch Kids Model-1771,Fashion,Kids,Hopscotch,14318.28
1315,Puma Men Model-1315,Fashion,Men,Puma,27959.63
926,Ikea Furniture Model-926,Home,Furniture,Ikea,13590.44
1540,Quechua Outdoor Model-1540,Sports,Outdoor,Quechua,18420.58
352,Asus Laptops Model-352,Electronics,Laptops,Asus,1471.01
1624,Zara Women Model-1624,Fashion,Women,Zara,22535.74
1477,Levis Women Model-1477,Fashion,Women,Levis,3205.95
1560,Logitech Accessories Model-1560,Electronics,Accessories,Logitech,14746.52
996,Logitech Accessories Model-996,Electronics,Accessories,Logitech,35670.12
1137,Quechua Outdoor Model-1137,Sports,Outdoor,Quechua,17652.5
1841,Apple Smartphones Model-1841,Electronics,Smartphones,Apple,39243.24
3116,@@@@,Electronics,Laptops,HP,45051.85
478,Adidas Men Model-478,Fashion,Men,Adidas,14196.33
1060,Puma Men Model-1060,Fashion,Men,Puma,37808.46
3913,Puma Men,###,Men,Puma,27811.31
1473,Duroflex Decor Model-1473,Home,Decor,Duroflex,9278.84
771,Duroflex Decor Model-771,Home,Decor,Duroflex,34381.91
1832,Dell Laptops Model-1832,Electronics,Laptops,Dell,140.46
933,Google Smartphones Model-933,Electronics,Smartphones,Google,17684.98
1547,Duroflex Decor Model-1547,Home,Decor,Duroflex,40260.93
1323,Cosco Indoor Model-1323,Sports,Indoor,Cosco,9648.03
2270,,Electronics,,Apple,11200.73
1370,Duroflex Decor Model-1370,Home,Decor,Duroflex,35155.52
661,Google Smartphones Model-661,Electronics,Smartphones,Google,34068.63
1827,Sony Accessories Model-1827,Electronics,Accessories,Sony,47469.85
2290,HP Laptops,,Laptops,HP,4693.97
330,Yonex Indoor Model-330,Sports,Indoor,Yonex,29633.96
1612,Zara Women Model-1612,Fashion,Women,Zara,45807.58
398,Wildcraft Outdoor Model-398,Sports,Outdoor,Wildcraft,49627.2
513,Quechua Outdoor Model-513,Sports,Outdoor,Quechua,43520.74
542,HomeCentre Decor Model-542,Home,Decor,HomeCentre,45730.31
1507,Hopscotch Kids Model-1507,Fashion,Kids,Hopscotch,12141.04
1141,HP Laptops Model-1141,Electronics,Laptops,HP,47562.43
1137,Quechua Outdoor Model-1137,Sports,Outdoor,Quechua,17652.5
2173,,,Women,Levis,35947.83
877,Puma Men Model-877,Fashion,Men,Puma,35086.06
245,Logitech Accessories Model-245,Electronics,Accessories,Logitech,30798.14
55,Hopscotch Kids Model-55,Fashion,Kids,Hopscotch,5441.04
1577,Zara Women Model-1577,Fashion,Women,Zara,36352.04
1189,Duroflex Decor Model-1189,Home,Decor,Duroflex,26891.12
1602,HomeCentre Decor Model-1602,Home,Decor,HomeCentre,406.35
1759,Cosco Indoor Model-1759,Sports,Indoor,Cosco,46021.77
2083,Quechua Outdoor Model-2083,Sports,Outdoor,Quechua,24277.63
2077,Logitech Accessories Model-2077,Electronics,Accessories,Logitech,31584.04
719,Puma Men Model-719,Fashion,Men,Puma,1892.22
1334,Reebok Fitness Model-1334,Sports,Fitness,Reebok,11021.19
1911,Sony Accessories Model-1911,Electronics,Accessories,Sony,13729.49
125,NULL,Fashion,@@@,Nike,20058.35
761,Sony Accessories Model-761,Electronics,Accessories,Sony,23227.58
2603,12345,Sports,Fitness,Reebok,2216.8
499,Zara Women Model-499,Fashion,Women,Zara,24639.61
1711,Reebok Fitness Model-1711,Sports,Fitness,Reebok,11761.11
529,Yonex Indoor Model-529,Sports,Indoor,Yonex,26769.85
1411,Samsung Smartphones Model-1411,Electronics,Smartphones,Samsung,30301.64
1544,Levis Women Model-1544,Fashion,Women,Levis,19863.65
646,Logitech Accessories Model-646,Electronics,Accessories,Logitech,23966.75
1533,Cosco Indoor Model-1533,Sports,Indoor,Cosco,49645.44
3149,Google Smartphones,###,Smartphones,Google,-500
607,12345,Home,Kitchen,Pigeon,-500
325,Apple Smartphones Model-325,Electronics,Smartphones,Apple,16589.76
2245,OnePlus Smartphones,,Smartphones,OnePlus,
1493,Godrej Furniture Model-1493,Home,Furniture,Godrej,37078.63
497,HomeCentre Decor Model-497,Home,Decor,HomeCentre,35304.85
3521,Reebok Fitness,123,Fitness,Reebok,FREE
104,Godrej Furniture,Home,999,###,32270.15
1447,Puma Men Model-1447,Fashion,Men,Puma,31106.79
3431,12345,###,Laptops,Dell,44315.61
2337,Levis Women,Fashion,Women,,30377.67
1528,HP Laptops Model-1528,Electronics,Laptops,HP,30542.77
2066,Zara Women Model-2066,Fashion,Women,Zara,16704.99
2347,Sony Accessories,Electronics,,Sony,
212,Nike Men Model-212,Fashion,Men,Nike,21060.61
2335,HomeCentre Decor,Home,Decor,,
3680,NULL,Fashion,Kids,Carter,22220.18
2256,Ikea Furniture,Home,Furniture,Ikea,
2505,Nike Fitness,Sports,Fitness,Nike,-500
439,H&M Women Model-439,Fashion,Women,H&M,34556.68
1000,Puma Men Model-1000,Fashion,Men,Puma,19757.92
2830,Pigeon Kitchen,Home,999,Pigeon,16023.65
875,Boat Accessories Model-875,Electronics,Accessories,Boat,8919.87
2378,Sony Accessories,,Accessories,Sony,5609.34
440,Godrej Furniture Model-440,Home,Furniture,Godrej,43121.21
1818,Nike Fitness Model-1818,Sports,Fitness,Nike,39142.48
1468,Carter Kids Model-1468,Fashion,Kids,Carter,24899.62
1190,Samsung Smartphones Model-1190,Electronics,Smartphones,Samsung,43694.32
476,HP Laptops Model-476,Electronics,Laptops,HP,45893.67
1440,HomeCentre Decor Model-1440,Home,Decor,HomeCentre,31897.93
907,Reebok Fitness Model-907,Sports,Fitness,Reebok,31006.17
2292,Carter Kids,Fashion,Kids,,24281.13
1658,Lenovo Laptops Model-1658,Electronics,Laptops,Lenovo,45251.88
1272,Yonex Indoor Model-1272,Sports,Indoor,Yonex,31696.63
136,Boat Accessories Model-136,Electronics,Accessories,Boat,36333.7
642,Wildcraft Outdoor Model-642,Sports,Outdoor,Wildcraft,44995.49
1666,H&M Women Model-1666,Fashion,Women,H&M,26885.18
1163,Hopscotch Kids Model-1163,Fashion,Kids,Hopscotch,31262.94
432,Godrej Furniture Model-432,Home,Furniture,Godrej,33395.04
467,Apple Smartphones Model-467,Electronics,Smartphones,Apple,14720.56
1643,Yonex Indoor Model-1643,Sports,Indoor,Yonex,37084.66
INVALID,Nike Fitness,Sports,Fitness,Nike,10935.06
562,H&M Women Model-562,Fashion,Women,H&M,40522.57
2355,Godrej Furniture,Home,,Godrej,9252.75
332,Nike Fitness Model-332,Sports,Fitness,Nike,3586.86
1535,Reebok Fitness Model-1535,Sports,Fitness,Reebok,44430.42
701,Sony Accessories Model-701,Electronics,Accessories,Sony,48883.46
17,Yonex Indoor Model-17,Sports,Indoor,Yonex,41663.66
474,Nike Fitness Model-474,Sports,Fitness,Nike,43973.16
2224,Sony Accessories,Electronics,@@@,###,16482.11
1405,OnePlus Smartphones Model-1405,Electronics,Smartphones,OnePlus,33688.82
1657,H&M Women Model-1657,Fashion,Women,H&M,20796.09
629,Godrej Furniture Model-629,Home,Furniture,Godrej,6029.52
459,Wildcraft Outdoor Model-459,Sports,Outdoor,Wildcraft,106.14
1608,Prestige Kitchen Model-1608,Home,Kitchen,Prestige,16444.71
1729,Zara Women Model-1729,Fashion,Women,Zara,3010.4
1793,Duroflex Decor Model-1793,Home,Decor,Duroflex,3771.66
2028,Reebok Fitness Model-2028,Sports,Fitness,Reebok,40385.92
1239,Reebok Fitness Model-1239,Sports,Fitness,Reebok,39569.49
505,Sony Accessories Model-505,Electronics,Accessories,Sony,34743.52
1511,Dell Laptops Model-1511,Electronics,Laptops,Dell,11388.23
403,Quechua Outdoor Model-403,Sports,Outdoor,Quechua,30636.15
1095,Samsung Smartphones Model-1095,Electronics,Smartphones,Samsung,22904.88
11,Google Smartphones Model-11,Electronics,Smartphones,Google,4125.18
82,HP Laptops Model-82,Electronics,Laptops,HP,45237.85
1406,Asus Laptops Model-1406,Electronics,Laptops,Asus,12972.19
765,Carter Kids Model-765,Fashion,Kids,Carter,32258.52
2217,Lenovo Laptops,Electronics,,,24617.81
2354,Godrej Furniture,Home,,Godrej,37825.13
1033,Duroflex Decor Model-1033,Home,Decor,Duroflex,12482.66
611,Levis Women Model-611,Fashion,Women,Levis,32154.6
673,Cosco Indoor Model-673,Sports,Indoor,Cosco,11820.58
1546,Yonex Indoor Model-1546,Sports,Indoor,Yonex,20247.49
1723,HomeCentre Decor Model-1723,Home,Decor,HomeCentre,35494.69
253,Yonex Indoor Model-253,Sports,Indoor,Yonex,4172.65
246,Apple Smartphones Model-246,Electronics,Smartphones,Apple,23217.15
2349,Yonex Indoor,Sports,,Yonex,16797.46
1344,Nike Men Model-1344,Fashion,Men,Nike,27247.14
1186,H&M Women Model-1186,Fashion,Women,H&M,49412.56
1765,Sony Accessories Model-1765,Electronics,Accessories,Sony,4373.18
1733,Prestige Kitchen Model-1733,Home,Kitchen,Prestige,26173.48
1339,Samsung Smartphones Model-1339,Electronics,Smartphones,Samsung,39454.97
495,Prestige Kitchen Model-495,Home,Kitchen,Prestige,8196.92
1833,Boat Accessories Model-1833,Electronics,Accessories,Boat,6328.94
302,Prestige Kitchen Model-302,Home,Kitchen,Prestige,43573.28
605,Google Smartphones Model-605,Electronics,Smartphones,Google,7533.7
25,Zara Women Model-25,Fashion,Women,Zara,37272.71
671,Carter Kids Model-671,Fashion,Kids,Carter,24782.34
1019,Quechua Outdoor Model-1019,Sports,Outdoor,Quechua,15150.23
1398,Cosco Indoor Model-1398,Sports,Indoor,Cosco,9007.82
1739,Nike Fitness Model-1739,Sports,Fitness,Nike,6241.97
234,Nike Fitness Model-234,Sports,Fitness,Nike,22820.11
378,Asus Laptops Model-378,Electronics,Laptops,Asus,2146.51
745,Duroflex Decor Model-745,Home,Decor,Duroflex,22816.18
735,Duroflex Decor Model-735,Home,Decor,Duroflex,8744.62
165,H&M Women Model-165,Fashion,Women,H&M,41583.16
164,Hopscotch Kids Model-164,Fashion,Kids,Hopscotch,31294.9
711,Boat Accessories Model-711,Electronics,Accessories,Boat,17213.04
1590,Godrej Furniture Model-1590,Home,Furniture,Godrej,5895.19
956,Sony Accessories Model-956,Electronics,Accessories,Sony,25619.6
1835,Yonex Indoor Model-1835,Sports,Indoor,Yonex,48911.36
1189,Duroflex Decor Model-1189,Home,Decor,Duroflex,26891.12
1023,Wildcraft Outdoor Model-1023,Sports,Outdoor,Wildcraft,44136.47
1197,Apple Smartphones Model-1197,Electronics,Smartphones,Apple,38552.99
322,Yonex Indoor Model-322,Sports,Indoor,Yonex,29627.13
892,HomeCentre Decor Model-892,Home,Decor,HomeCentre,20404.6
725,Hopscotch Kids,UNKNOWN_CATEGORY,Kids,INVALID_BRAND,38390.65
750,Dell Laptops Model-750,Electronics,Laptops,Dell,8329.51
267,Puma Men Model-267,Fashion,Men,Puma,43090.73
733,Nike Fitness Model-733,Sports,Fitness,Nike,8306.53
2321,Nike Fitness,Sports,Fitness,,1225.54
1489,OnePlus Smartphones Model-1489,Electronics,Smartphones,OnePlus,6258.2
1403,Yonex Indoor Model-1403,Sports,Indoor,Yonex,35247.03
889,Pigeon Kitchen Model-889,Home,Kitchen,Pigeon,28300.16
1075,Asus Laptops Model-1075,Electronics,Laptops,Asus,40180.27
2250,HP Laptops,Electronics,,HP,
461,Yonex Indoor Model-461,Sports,Indoor,Yonex,17681.26
15,Prestige Kitchen Model-15,Home,Kitchen,Prestige,40168.14
2212,,,Men,Puma,15471.41
2243,Ikea Furniture,Home,,Ikea,8911.03
1267,Yonex Indoor Model-1267,Sports,Indoor,Yonex,44404.41
964,Cosco Indoor Model-964,Sports,Indoor,Cosco,20152.27
370,Carter Kids Model-370,Fashion,Kids,Carter,28434.19
1917,Boat Accessories Model-1917,Electronics,Accessories,Boat,9288.45
186,Hopscotch Kids Model-186,Fashion,Kids,Hopscotch,554.85
1145,Pigeon Kitchen Model-1145,Home,Kitchen,Pigeon,48757.06
127,Ikea Furniture Model-127,Home,Furniture,Ikea,43424.12
736,Ikea Furniture Model-736,Home,Furniture,Ikea,3525.6
452,Carter Kids,Fashion,Kids,###,12554.07
2211,Hopscotch Kids,Fashion,Kids,,
943,Levis Women Model-943,Fashion,Women,Levis,28653.42
77,Godrej Furniture Model-77,Home,Furniture,Godrej,21113.69
640,HP Laptops Model-640,Electronics,Laptops,HP,38718.3
969,Google Smartphones Model-969,Electronics,Smartphones,Google,30300.89
928,Google Smartphones Model-928,Electronics,Smartphones,Google,37845.27
667,Cosco Indoor Model-667,Sports,Indoor,Cosco,45434.3
938,Quechua Outdoor Model-938,Sports,Outdoor,Quechua,30151.77
247,Logitech Accessories Model-247,Electronics,Accessories,Logitech,2949.45
2340,,Home,Decor,Duroflex,33918.73
1749,Nike Men Model-1749,Fashion,Men,Nike,3066.05
239,Wildcraft Outdoor Model-239,Sports,Outdoor,Wildcraft,19673.27
2043,Hopscotch Kids Model-2043,Fashion,Kids,Hopscotch,20867.46
1773,Hopscotch Kids Model-1773,Fashion,Kids,Hopscotch,35762.56
1300,Nike Fitness Model-1300,Sports,Fitness,Nike,40509.01
2197,,Electronics,,Lenovo,20782.6
683,Levis Women Model-683,Fashion,Women,Levis,34048.6
360,Wildcraft Outdoor Model-360,Sports,Outdoor,Wildcraft,11041.39
726,Adidas Men Model-726,Fashion,Men,Adidas,36101.17
3303,NULL,Home,Decor,HomeCentre,10428.36
961,Hopscotch Kids Model-961,Fashion,Kids,Hopscotch,3057.46
PROD###,Pigeon Kitchen,Home,999,Pigeon,13230.53
1414,Godrej Furniture Model-1414,Home,Furniture,Godrej,46505.71
2192,Apple Smartphones,,Smartphones,,19415.36
1573,Logitech Accessories Model-1573,Electronics,Accessories,Logitech,17157.17
3673,Godrej Furniture,Home,INVALID_SUB,Godrej,579.41
1123,Wildcraft Outdoor Model-1123,Sports,Outdoor,Wildcraft,3221.72
730,Quechua Outdoor Model-730,Sports,Outdoor,Quechua,37182.0
579,Levis Women Model-579,Fashion,Women,Levis,34701.12
1316,Quechua Outdoor Model-1316,Sports,Outdoor,Quechua,42115.13
1336,Nike Fitness Model-1336,Sports,Fitness,Nike,13271.05
50,Godrej Furniture Model-50,Home,Furniture,Godrej,5663.74
2049,Pigeon Kitchen Model-2049,Home,Kitchen,Pigeon,24699.55
1959,Reebok Fitness Model-1959,Sports,Fitness,Reebok,23432.41
1638,Hopscotch Kids Model-1638,Fashion,Kids,Hopscotch,38634.14
391,Lenovo Laptops Model-391,Electronics,Laptops,Lenovo,12945.12
976,Adidas Men Model-976,Fashion,Men,Adidas,19597.01
675,H&M Women Model-675,Fashion,Women,H&M,32726.6
1730,Pigeon Kitchen Model-1730,Home,Kitchen,Pigeon,42941.13
1845,Nike Fitness Model-1845,Sports,Fitness,Nike,28358.08
1915,Boat Accessories Model-1915,Electronics,Accessories,Boat,48220.3
163,Samsung Smartphones Model-163,Electronics,Smartphones,Samsung,119.4
2359,,,Decor,HomeCentre,18249.38
708,Nike Men Model-708,Fashion,Men,Nike,9051.74
53,Apple Smartphones Model-53,Electronics,Smartphones,Apple,22510.99
38,Logitech Accessories Model-38,Electronics,Accessories,Logitech,30671.11
1134,Cosco Indoor Model-1134,Sports,Indoor,Cosco,35868.68
559,Levis Women Model-559,Fashion,Women,Levis,2743.61
2268,Quechua Outdoor,,Outdoor,Quechua,47072.78
1448,Duroflex Decor Model-1448,Home,Decor,Duroflex,30650.66
1430,Adidas Men Model-1430,Fashion,Men,Adidas,20486.27
1420,Cosco Indoor Model-1420,Sports,Indoor,Cosco,26178.68
1634,Reebok Fitness Model-1634,Sports,Fitness,Reebok,46426.54
1811,@@@@,Electronics,Smartphones,Samsung,FREE
1032,H&M Women Model-1032,Fashion,Women,H&M,33986.29
951,Nike Fitness Model-951,Sports,Fitness,Nike,34725.54
418,Nike Men Model-418,Fashion,Men,Nike,15314.5
1273,Carter Kids Model-1273,Fashion,Kids,Carter,26662.61
1780,Ikea Furniture Model-1780,Home,Furniture,Ikea,20580.3
1811,Hopscotch Kids Model-1811,Fashion,Kids,Hopscotch,36683.29
1061,Nike Men Model-1061,Fashion,Men,Nike,2295.62
INVALID,Duroflex Decor,Home,Decor,Duroflex,-500
33,Godrej Furniture Model-33,Home,Furniture,Godrej,23510.2
1044,Asus Laptops Model-1044,Electronics,Laptops,Asus,16405.25
659,Ikea Furniture Model-659,Home,Furniture,Ikea,44930.61
1444,Boat Accessories Model-1444,Electronics,Accessories,Boat,33313.71
664,Wildcraft Outdoor Model-664,Sports,Outdoor,Wildcraft,10496.18
266,Samsung Smartphones Model-266,Electronics,Smartphones,Samsung,30943.19
369,Hopscotch Kids Model-369,Fashion,Kids,Hopscotch,36524.31
960,Carter Kids Model-960,Fashion,Kids,Carter,26535.68
911,Apple Smartphones Model-911,Electronics,Smartphones,Apple,16003.75
927,Zara Women Model-927,Fashion,Women,Zara,32353.28
1810,Reebok Fitness Model-1810,Sports,Fitness,Reebok,45365.79
2032,Hopscotch Kids Model-2032,Fashion,Kids,Hopscotch,26522.58
628,Apple Smartphones Model-628,Electronics,Smartphones,Apple,43357.74
1379,Cosco Indoor Model-1379,Sports,Indoor,Cosco,4885.15
2035,Puma Men Model-2035,Fashion,Men,Puma,34246.88
2285,HomeCentre Decor,Home,Decor,,18333.72
2356,Nike Men,,Men,Nike,38132.71
1256,Godrej Furniture Model-1256,Home,Furniture,Godrej,26939.08
2228,,Home,Furniture,,43930.04
1849,Zara Women Model-1849,Fashion,Women,Zara,30283.57
1232,Lenovo Laptops Model-1232,Electronics,Laptops,Lenovo,34092.73
1766,Godrej Furniture Model-1766,Home,Furniture,Godrej,21109.98
162,Prestige Kitchen Model-162,Home,Kitchen,Prestige,15766.51
137,Sony Accessories Model-137,Electronics,Accessories,Sony,20572.76
1637,Duroflex Decor Model-1637,Home,Decor,Duroflex,27478.47
1497,Dell Laptops Model-1497,Electronics,Laptops,Dell,11699.04
931,Carter Kids Model-931,Fashion,Kids,Carter,42905.81
ABC123,Reebok Fitness,Sports,Fitness,123,4383.29
1786,Carter Kids,Fashion,Kids,123,-500
881,Sony Accessories Model-881,Electronics,Accessories,Sony,3111.78
789,Ikea Furniture Model-789,Home,Furniture,Ikea,2792.98
2770,Reebok Fitness,123,Fitness,INVALID_BRAND,11252.97
386,Prestige Kitchen Model-386,Home,Kitchen,Prestige,2309.74
394,Pigeon Kitchen Model-394,Home,Kitchen,Pigeon,49883.49
1522,Nike Fitness Model-1522,Sports,Fitness,Nike,49150.66
554,Cosco Indoor Model-554,Sports,Indoor,Cosco,9658.6
1470,Google Smartphones Model-1470,Electronics,Smartphones,Google,23284.34
1174,Nike Men Model-1174,Fashion,Men,Nike,30564.33
323,Quechua Outdoor Model-323,Sports,Outdoor,Quechua,14385.22
2790,Adidas Men,UNKNOWN_CATEGORY,Men,Adidas,-500
2214,,Electronics,Accessories,Sony,
PROD###,NULL,Fashion,Kids,Carter,25037.1
1862,Logitech Accessories Model-1862,Electronics,Accessories,Logitech,3062.39
3164,Ikea Furniture,Home,999,###,8742.07
1879,Adidas Men Model-1879,Fashion,Men,Adidas,7044.17
1129,Zara Women Model-1129,Fashion,Women,Zara,32901.92
1051,HomeCentre Decor Model-1051,Home,Decor,HomeCentre,42747.99
354,Samsung Smartphones Model-354,Electronics,Smartphones,Samsung,472.83
264,Reebok Fitness Model-264,Sports,Fitness,Reebok,21184.29
503,Prestige Kitchen Model-503,Home,Kitchen,Prestige,110.23
1580,HomeCentre Decor Model-1580,Home,Decor,HomeCentre,35500.85
1058,Lenovo Laptops Model-1058,Electronics,Laptops,Lenovo,37901.42
31,Sony Accessories Model-31,Electronics,Accessories,Sony,33777.78
2224,Hopscotch Kids,Fashion,Kids,,3160.2
1669,HomeCentre Decor Model-1669,Home,Decor,HomeCentre,34488.28
110,Ikea Furniture Model-110,Home,Furniture,Ikea,23872.94
1829,Hopscotch Kids Model-1829,Fashion,Kids,Hopscotch,2263.9
767,Carter Kids Model-767,Fashion,Kids,Carter,19514.81
1785,Reebok Fitness,Sports,@@@,Reebok,30191.51
1242,Yonex Indoor Model-1242,Sports,Indoor,Yonex,33403.38
INVALID,Nike Men,Fashion,Men,Nike,27871.59
2388,Wildcraft Outdoor,Sports,,,45768.68
1343,Nike Men Model-1343,Fashion,Men,Nike,45114.6
1665,Google Smartphones Model-1665,Electronics,Smartphones,Google,33530.36
336,Cosco Indoor Model-336,Sports,Indoor,Cosco,45699.48
500,Reebok Fitness Model-500,Sports,Fitness,Reebok,38800.08
797,Yonex Indoor Model-797,Sports,Indoor,Yonex,45393.33
583,Puma Men Model-583,Fashion,Men,Puma,4721.12
1334,Reebok Fitness Model-1334,Sports,Fitness,Reebok,11021.19
1919,Yonex Indoor Model-1919,Sports,Indoor,Yonex,5319.65
112,Nike Fitness Model-112,Sports,Fitness,Nike,10609.11
919,Carter Kids Model-919,Fashion,Kids,Carter,25724.61
490,Hopscotch Kids Model-490,Fashion,Kids,Hopscotch,32112.29
1424,Lenovo Laptops Model-1424,Electronics,Laptops,Lenovo,38529.51
2058,HomeCentre Decor Model-2058,Home,Decor,HomeCentre,10755.53
INVALID,HomeCentre Decor,UNKNOWN_CATEGORY,Decor,HomeCentre,35347.4
1292,Lenovo Laptops Model-1292,Electronics,Laptops,Lenovo,10184.52
1669,HomeCentre Decor Model-1669,Home,Decor,HomeCentre,34488.28
2384,Boat Accessories,Electronics,,,47163.89
2239,Wildcraft Outdoor,Sports,,Wildcraft,20554.63
1828,Puma Men Model-1828,Fashion,Men,Puma,6780.11
3780,Godrej Furniture,Home,@@@,Godrej,FREE
1059,HomeCentre Decor Model-1059,Home,Decor,HomeCentre,45214.86
699,Wildcraft Outdoor,Sports,INVALID_SUB,Wildcraft,32006.1
1216,Asus Laptops Model-1216,Electronics,Laptops,Asus,49181.27
1437,Hopscotch Kids Model-1437,Fashion,Kids,Hopscotch,22555.58
293,Dell Laptops Model-293,Electronics,Laptops,Dell,39614.53
543,Yonex Indoor Model-543,Sports,Indoor,Yonex,18540.8
1150,Asus Laptops Model-1150,Electronics,Laptops,Asus,45217.25
749,HP Laptops Model-749,Electronics,Laptops,HP,12093.12
1193,Prestige Kitchen Model-1193,Home,Kitchen,Prestige,15163.25
2149,Quechua Outdoor,Sports,Outdoor,,28463.49
2060,HomeCentre Decor Model-2060,Home,Decor,HomeCentre,7646.96
INVALID,HP Laptops,Electronics,Laptops,###,14433.09
842,Sony Accessories Model-842,Electronics,Accessories,Sony,46417.42
634,Hopscotch Kids Model-634,Fashion,Kids,Hopscotch,15357.11
930,HomeCentre Decor Model-930,Home,Decor,HomeCentre,11948.36
95,Asus Laptops Model-95,Electronics,Laptops,Asus,18078.66
1048,Hopscotch Kids Model-1048,Fashion,Kids,Hopscotch,42310.14
1888,Prestige Kitchen Model-1888,Home,Kitchen,Prestige,14710.0
1751,Puma Men Model-1751,Fashion,Men,Puma,18597.59
957,Nike Men Model-957,Fashion,Men,Nike,21039.63
540,Hopscotch Kids Model-540,Fashion,Kids,Hopscotch,26421.17
1851,Nike Fitness Model-1851,Sports,Fitness,Nike,3700.82
896,Reebok Fitness Model-896,Sports,Fitness,Reebok,10210.62
2035,Puma Men Model-2035,Fashion,Men,Puma,34246.88
134,Ikea Furniture Model-134,Home,Furniture,Ikea,3453.05
423,Levis Women Model-423,Fashion,Women,Levis,14945.55
1515,Apple Smartphones Model-1515,Electronics,Smartphones,Apple,2258.51
779,Godrej Furniture Model-779,Home,Furniture,Godrej,16854.76
2105,,Fashion,Women,H&M,
264,Reebok Fitness Model-264,Sports,Fitness,Reebok,21184.29
1815,Ikea Furniture Model-1815,Home,Furniture,Ikea,17327.39
658,Sony Accessories Model-658,Electronics,Accessories,Sony,14550.0
975,Yonex Indoor Model-975,Sports,Indoor,Yonex,15059.45
324,Reebok Fitness Model-324,Sports,Fitness,Reebok,1621.42
2007,Zara Women,Fashion,Women,###,39499.54
1043,Boat Accessories Model-1043,Electronics,Accessories,Boat,20659.42
2308,,Fashion,Kids,Carter,13650.61
812,Google Smartphones Model-812,Electronics,Smartphones,Google,3518.66
2287,Asus Laptops,Electronics,Laptops,Asus,
1797,Levis Women Model-1797,Fashion,Women,Levis,30721.08
1038,Pigeon Kitchen Model-1038,Home,Kitchen,Pigeon,11218.4
3499,@@@@,Electronics,Accessories,Boat,43044.01
747,Nike Fitness Model-747,Sports,Fitness,Nike,41854.81
1187,Wildcraft Outdoor Model-1187,Sports,Outdoor,Wildcraft,4675.29
735,Duroflex Decor Model-735,Home,Decor,Duroflex,8744.62
3560,Ikea Furniture,Home,Furniture,INVALID_BRAND,42801.54
1968,Duroflex Decor Model-1968,Home,Decor,Duroflex,21295.84
1125,Quechua Outdoor Model-1125,Sports,Outdoor,Quechua,9302.01
1657,H&M Women Model-1657,Fashion,Women,H&M,20796.09
19,Pigeon Kitchen Model-19,Home,Kitchen,Pigeon,19572.52
ABC123,Nike Fitness,Sports,Fitness,Nike,12868.73
1283,Logitech Accessories Model-1283,Electronics,Accessories,Logitech,49755.59
